group lg12
tig00000076_81579	77.721
tig00001256_43629	79.285
tig00000419_242306	80.767
tig00000419_116690	82.785
tig00001256_2768	83.899
tig00000419_205119	85.765
tig00000419_242197	85.765
tig00000419_312085	85.765
tig00000419_150519	87.856
tig00000419_150521	87.856
tig00000419_150522	87.856
tig00000419_150523	87.856
tig00000419_150527	87.856
tig00000419_150549	87.856
tig00000419_150518	89.759
tig00000419_95033	92.343
tig00000419_45215	94.479
tig00000419_45218	94.479
tig00000166_38921	96.996
tig00000166_3369	96.996
tig00000166_48584	96.996
tig00000166_60953	96.996
tig00000166_194856	99.007
